,DateTime,Uid,Tweet,Label (Specialist),HashTag
3190,2021-08-12 16:49:51,33ec7c9e2fbf,ขอวิธีฆ่าตัวตายแบบไม่เจ็บปวดหน่อยค่ะถ้ากินยานอนหลับแล้วรมควันตัวเองต้องใช่เวลานานไหมคะ,Level 4,#ความรักที่แตกสลาย #โรคซึมเศร้า
3191,2021-08-26 21:11:31,33ec7c9e2fbf,ปากแตกบ่นเจ็บทีนั่งกรีดตัวเองไม่เห็นเป็นไร,Level 5,#โรคซึมเศร้า
3192,2021-08-30 18:11:28,33ec7c9e2fbf,เราหาวิธีตายได้แล้วแต่แค่ยังหาสถานที่และเวลาไม่ได้,Level 4,#โรคซึมเศร้า
3195,2021-05-23 5:18:57,33ec7c9e2fbf,เคยรู้สึกเบื่อและแย่ไหมทำไมเราเวลาพักผ่อนถึงต้องรู้สึกผิดทั้งที่จริงเราก็ขยันเคยรู้สึกเครียดจนไม่อยากเรีบนไหมเบื่อเบื่ออะไรเดิม,Other,#โรคซึมเศร้า
3196,2021-05-31 8:13:39,33ec7c9e2fbf,สงสัยเราจะเป็นภาระให้พี่ตลอดไม่มีค่าสำหรับคนอื่น,Other,#โรคซึมเศร้า
3197,2021-07-06 9:48:52,33ec7c9e2fbf,แค่อยากหายไป,Level 1,#โรคซึมเศร้า
3198,2021-09-13 10:43:59,33ec7c9e2fbf,อยากจะหนีออกจากโลกนี้หนีไปให้ไกลมากที่สุดที่ที่มีแค่ตัวเองไม่มีคำพูดแย่ๆไม่มีอะไรเลยยังจะดีกว่า,Level 1,#โรคซึมเศร้า
3199,2021-05-22 17:34:21,b7e917b09775,ถ้าตายแล้วมันจะจบไหมคะถ้าตายไปแล้วจะมีคนหาว่าเราเรียกร้องความสนใจอยู่ไหม,Level 1,#ซึมเศร้า #โรคซึมเศร้า #introvert
3200,2021-08-06 14:42:02,07834d4c733c,ผมพยายามอย่างหนักที่จะมีชีวิตผมเหนื่อยจริงๆผมแค่ฝืน,Level 1,#โรคซึมเศร้า
3201,2021-08-06 11:36:23,07834d4c733c,บางทีโลกก็เล่นตลกคนที่อยากตายทุกวันกลับไม่ตายคนที่ไม่อยากตายกลับกำลังจะตาย,Level 1,#โรคซึมเศร้า
3202,2021-09-01 22:17:14,d7bf3742d097,ชอบเป็นงี้ตลอดเลยเวลาเครียดชอบคิดอะไรในแง่ลบตลอดเลยไม่ชอบตัวเองทำไงดี,Other,#ร้องไห้ #ซึมเศร้า
3203,2021-08-10 14:45:04,dbdc7bf5be65,ตอนทำก็ไม่ได้คิดหรอกว่ามันจะมีแผลเป็นเห็นชัดขนาดนี้ถ้าตอนนนั้นมันควบคุมและหยุดชะงักคิดสักนิดพวกแกก็คงไม่เห็นแผลพวกนี้หรอก,Level 5,#โรคซึมเศร้า
3204,2021-09-04 15:28:23,dbdc7bf5be65,ทำยังไงดีคะคือเรากรีดแขนอยู่แล้วยายแกมาส่องเห็นแล้วถามเราว่าทำเพื่ออะไรตอนนี้เรากำลังอยู่ในห้องล็อกห้องอยู่เราควรทำยังไงดี,Level 5,#โรคซึมเศร้า
3205,2021-09-03 14:02:22,dbdc7bf5be65,ถึงตัวฉันในวันนี้สุขสันต์วันเกิดนะแล้วก็ไปตายซะ,Level 5,#โรคซึมเศร้า
3206,2021-09-17 1:44:22,dbdc7bf5be65,เคยคิดเสมอนะว่าถ้าเราตายวันนี้พรุ่งนี้เราก็จะไม่เหนื่อยแล้ว,Level 4,#โรคซึมเศร้า
3207,2021-09-09 15:53:56,9f195953ba59,พอได้เริ่มกรีดมันก็ไม่อยากหยุด,Level 5,#โรคซึมเศร้า
3209,2021-09-16 22:41:23,9f195953ba59,อยากตาย,Level 1,#โรคซึมเศร้า
3210,2021-09-19 11:08:21,9f195953ba59,เมื่อไหร่จะหลุดพ้นจากโลกนี้ซะทีนะ,Level 1,#โรคซึมเศร้า
3211,2021-06-08 12:46:52,3b34448e51a0,พยายามที่จะไม่คิดแต่มันมีเรื่องมาให้ต้องคิดตลอดเวลาถ้าไม่มีกูทุกอย่างคงดีกว่านี้กูคงอยู่อีกไม่นานหรอก,Level 1,#เหนื่อย #อยากตาย #โรคซึมเศร้า
3212,2021-07-17 15:10:38,73558d2c2c1b,ครอบครัวไม่ใช่เซฟโซนเสมอไป,Other,#อยากตาย
3213,2021-05-28 7:47:18,43f38196baa6,ปวดหัวเหนื่อยท้ออยากตาย,Level 1,#โรคซึมเศร้า
3214,2021-06-02 9:40:27,73c9a0ad4842,ขอบคุณนะฉันจะได้ไปอย่างไม่ห่วงอะไรเสียที,Level 5,#โรคซึมเศร้า
3215,2021-07-27 14:00:35,cb2a9af6517a,อยากใช้ชีวิตในโลกใหม่โลกที่เราไม่มีชีวิตอยู่,Level 1,#โรคซึมเศร้า
3216,2021-06-16 17:12:08,0f68cc5e34a5,ครั้งนี้ไม่สำเร็จครั้งหน้าเอาใหม่,Level 5,#โรคซึมเศร้า
3217,2021-07-18 12:20:25,bf516b7aa3bf,อยากตายหายไปจากครอบครัวนี้,Level 1,#โรคซึมเศร้า
3218,2021-08-29 7:57:37,13c8e0212392,กลัวแม้เสียงหายใจตัวเอง,Level 1,#โรคซึมเศร้า
3219,2021-02-17 16:24:40,4b9c4ff0cb57,คนฆ่าต้วตายคือคนคิดสั้นหรอคิดมาทั้งชีวิตนี่คิดสั้นหรอ,Level 1,#โรคซึมเศร้า
3220,2021-02-17 16:19:48,4b9c4ff0cb57,มีคนเคยบอกว่าคนเราเกิดมาที่ต้องดิ้นรนเพราะอยากมีชีวิตรอดแล้วถ้าไม่อยากมีชีวิตแล้วอะทำไงต่อ,Level 1,#โรคซึมเศร้า
3221,2021-08-23 11:12:43,bf60015b04a2,ไม่เข้มแข็งพอที่จะอยู่ต่อไม่กล้าพอที่จะฆ่าตัวตาย,Level 1,#โรคซึมเศร้า
3222,2021-05-23 7:45:01,cf51f1fb25c0,มีคนบอกเราว่าขนาดตัวเราเองยังไม่อยากอยู่บนโลกนี้เลยแล้วจะบอกเขาทำไมเออนั่นสิเนอะ,Level 1,#โรคซึมเศร้า
3223,2021-06-06 8:11:00,53318e919820,ตายตอนนี้เลยได้มั้ย,Level 4,#โรคซึมเศร้า
3224,2021-05-30 14:48:07,2b5d9a76a715,รอยแผลมักแทนความเจ็บปวด,Level 4,#โรคซึมเศร้า
3225,2021-09-04 13:54:42,4b30c08f6a16,ทำไมคนที่ไม่อยากตายต้องตายด้วยวะเอาเราไปตายแทนเขาไม่ได้หรอ,Level 1,#โรคซึมเศร้า
3226,2021-07-06 17:34:14,ff1afe7d0e27,ฉันแค่นั้นแหละที่ทำให้ฉันทำและกลายเป็นแบบนี้,Other,#อยากตาย #ซึมเศร้า #พะเยา
3227,2021-07-04 12:38:02,ff1afe7d0e27,จะจัดการกับความเครียดความนี้ยังไงดีเราดีขึ้นมาแบบอยู่ไปวันๆไม่ร้องไห้ไม่เครียดไม่อยาก,Other,#อยากตาย
3228,2021-09-17 0:00:52,e3b70ce790cc,เราจะอยู่บนโลกใบนี้ได้จริงๆหรอ,Level 1,#โรคซึมเศร้า
3229,2021-06-21 13:24:52,c71906dc4059,พอจะมีวิธีตายแบบที่ครอบครัวไม่รู้มั้ยคะไม่อยากให้ครอบครัวมาเสือกแม้กระทั่งตอนจะตาย,Level 3,#ฆ่าตัวตาย
3230,2021-07-17 15:47:37,a3bbba4d2320,หนูรู้รอหนูนะอีกนิดเดียวหนูก็จะไม่อยู่แล้วไม่ต้องกังวลนะสักวันจะไม่ทำให้รำคาญรอก่อนนะ,Level 5,#โรคซึมเศร้า #อยากตาย
